T-4,T-3,T-2,T-1,T-0,T-0
1.674854602,1.048319182,1.177668053,1.319667584,0.809564562,0.893893411
1.048319182,1.177668053,1.319667584,0.809564562,0.837911233,0.714864862
1.177668053,1.319667584,0.809564562,0.837911233,0.526370934,0.55602645
1.319667584,0.809564562,0.837911233,0.526370934,0.373000785,0.414043953
0.809564562,0.837911233,0.526370934,0.373000785,0.488720926,0.457511054
0.837911233,0.526370934,0.373000785,0.488720926,0.105471129,0.134961913
0.526370934,0.373000785,0.488720926,0.105471129,-0.060350255,-0.001727641
0.373000785,0.488720926,0.105471129,-0.060350255,0.132110725,-0.123414256
0.488720926,0.105471129,-0.060350255,0.132110725,0.081269375,-0.123414256
0.105471129,-0.060350255,0.132110725,0.081269375,-0.316266312,-0.443192313
-0.060350255,0.132110725,0.081269375,-0.316266312,-0.500576699,-0.691119815
0.132110725,0.081269375,-0.316266312,-0.500576699,-0.743117976,-0.697893385
0.081269375,-0.316266312,-0.500576699,-0.743117976,-1.014489796,-0.85856131
-0.316266312,-0.500576699,-0.743117976,-1.014489796,-1.453985816,-1.312379046
-0.500576699,-0.743117976,-1.014489796,-1.453985816,-1.523600103,-1.312379046
-0.743117976,-1.014489796,-1.453985816,-1.523600103,-2.070066655,-1.656766037
-1.014489796,-1.453985816,-1.523600103,-2.070066655,-2.226566418,-1.929520669
-1.453985816,-1.523600103,-2.070066655,-2.226566418,-2.26581039,-2.228069098
-1.523600103,-2.070066655,-2.226566418,-2.26581039,-2.547839513,-2.450546805
-2.070066655,-2.226566418,-2.26581039,-2.547839513,-2.836757771,-2.62194159
-2.226566418,-2.26581039,-2.547839513,-2.836757771,-2.763001021,-2.694241112
-2.26581039,-2.547839513,-2.836757771,-2.763001021,-1.901241572,-2.712967827
-2.547839513,-2.836757771,-2.763001021,-1.901241572,-2.55621703,-2.774387096
-2.836757771,-2.763001021,-1.901241572,-2.55621703,-2.478935618,-2.755855779
-2.763001021,-1.901241572,-2.55621703,-2.478935618,-1.817624306,-2.767000854
-1.901241572,-2.55621703,-2.478935618,-1.817624306,-2.804868638,-2.779871771
-2.55621703,-2.478935618,-1.817624306,-2.804868638,-2.632420699,-2.823637886
-2.478935618,-1.817624306,-2.804868638,-2.632420699,-3.94113464,-2.906463774
-1.817624306,-2.804868638,-2.632420699,-3.94113464,-2.775174035,-3.10066722
-2.804868638,-2.632420699,-3.94113464,-2.775174035,-3.267656888,-3.10066722
-2.632420699,-3.94113464,-2.775174035,-3.267656888,-3.276849336,-3.210887334
-3.94113464,-2.775174035,-3.267656888,-3.276849336,-3.747753395,-3.284229285
-2.775174035,-3.267656888,-3.276849336,-3.747753395,-3.237590437,-3.284229285
-3.267656888,-3.276849336,-3.747753395,-3.237590437,-3.256677758,-3.508030056
-3.276849336,-3.747753395,-3.237590437,-3.256677758,-3.445735797,-3.508030056
-3.747753395,-3.237590437,-3.256677758,-3.445735797,-3.613430651,-3.508030056
-3.237590437,-3.256677758,-3.445735797,-3.613430651,-4.179135889,-3.508030056
-3.256677758,-3.445735797,-3.613430651,-4.179135889,-3.767615062,-3.508030056
-3.445735797,-3.613430651,-4.179135889,-3.767615062,-3.305458739,-3.508030056
-3.613430651,-4.179135889,-3.767615062,-3.305458739,-4.000450768,-3.508030056
-4.179135889,-3.767615062,-3.305458739,-4.000450768,-4.013202357,-3.508030056
-3.767615062,-3.305458739,-4.000450768,-4.013202357,-3.743370991,-4.059400832
-3.305458739,-4.000450768,-4.013202357,-3.743370991,-4.320096413,-4.059400832
-4.000450768,-4.013202357,-3.743370991,-4.320096413,-4.118575703,-4.059400832
-4.013202357,-3.743370991,-4.320096413,-4.118575703,-3.973764962,-4.059400832
-3.743370991,-4.320096413,-4.118575703,-3.973764962,-3.775878623,-4.059400832
-4.320096413,-4.118575703,-3.973764962,-3.775878623,-4.20682968,-4.059400832
-4.118575703,-3.973764962,-3.775878623,-4.20682968,-4.133139019,-4.059400832
-3.973764962,-3.775878623,-4.20682968,-4.133139019,-3.882455578,-4.059400832
-3.775878623,-4.20682968,-4.133139019,-3.882455578,-3.923710718,-4.059400832
-4.20682968,-4.133139019,-3.882455578,-3.923710718,-4.030418654,-4.059400832
-4.133139019,-3.882455578,-3.923710718,-4.030418654,-4.275014528,-4.214569357
-3.882455578,-3.923710718,-4.030418654,-4.275014528,-4.241932759,-4.012409103
-3.923710718,-4.030418654,-4.275014528,-4.241932759,-4.028825429,-4.012409103
-4.030418654,-4.275014528,-4.241932759,-4.028825429,-3.994961492,-4.012409103
-4.275014528,-4.241932759,-4.028825429,-3.994961492,-3.554111208,-3.527734516
-4.241932759,-4.028825429,-3.994961492,-3.554111208,-3.579221758,-3.527734516
-4.028825429,-3.994961492,-3.554111208,-3.579221758,-3.576340491,-3.527734516
-3.994961492,-3.554111208,-3.579221758,-3.576340491,-3.564990962,-3.527734516
-3.554111208,-3.579221758,-3.576340491,-3.564990962,-3.038567034,-2.917603497
-3.579221758,-3.576340491,-3.564990962,-3.038567034,-2.524277259,-2.785332342
-3.576340491,-3.564990962,-3.038567034,-2.524277259,-2.675394581,-2.637588477
-3.564990962,-3.038567034,-2.524277259,-2.675394581,-2.664355598,-2.501509911
-3.038567034,-2.524277259,-2.675394581,-2.664355598,-2.677283535,-2.409125352
-2.524277259,-2.675394581,-2.664355598,-2.677283535,-2.196925977,-2.279566406
-2.675394581,-2.664355598,-2.677283535,-2.196925977,-2.156903327,-2.16533729
-2.664355598,-2.677283535,-2.196925977,-2.156903327,-2.024266374,-2.083754697
-2.677283535,-2.196925977,-2.156903327,-2.024266374,-2.253907869,-1.977344868
-2.196925977,-2.156903327,-2.024266374,-2.253907869,-1.997553111,-1.89591515
-2.156903327,-2.024266374,-2.253907869,-1.997553111,-2.176098624,-1.789981331
-2.024266374,-2.253907869,-1.997553111,-2.176098624,-1.611682624,-1.717994091
-2.253907869,-1.997553111,-2.176098624,-1.611682624,-1.980636572,-1.617126151
-1.997553111,-2.176098624,-1.611682624,-1.980636572,-1.688001391,-1.523622654
-2.176098624,-1.611682624,-1.980636572,-1.688001391,-1.368141463,-1.483107266
-1.611682624,-1.980636572,-1.688001391,-1.368141463,-1.443561609,-1.392193934
-1.980636572,-1.688001391,-1.368141463,-1.443561609,-1.180294009,-1.264161078
-1.688001391,-1.368141463,-1.443561609,-1.180294009,-1.400060129,-1.230666047
-1.368141463,-1.443561609,-1.180294009,-1.400060129,-1.35589533,-1.240338349
-1.443561609,-1.180294009,-1.400060129,-1.35589533,-1.13581296,-1.07971941
-1.180294009,-1.400060129,-1.35589533,-1.13581296,-1.115623309,-0.853332906
-1.400060129,-1.35589533,-1.13581296,-1.115623309,-0.759519627,-0.648498425
-1.35589533,-1.13581296,-1.115623309,-0.759519627,-0.574036578,-0.478028065
-1.13581296,-1.115623309,-0.759519627,-0.574036578,-0.422272671,-0.543091577
-1.115623309,-0.759519627,-0.574036578,-0.422272671,0.006674257,-0.083503218
-0.759519627,-0.574036578,-0.422272671,0.006674257,0.166211049,0.121978839
-0.574036578,-0.422272671,0.006674257,0.166211049,0.126708916,0.121978839
-0.422272671,0.006674257,0.166211049,0.126708916,0.05127385,0.026174882
0.006674257,0.166211049,0.126708916,0.05127385,-0.1366491,0.026174882
0.166211049,0.126708916,0.05127385,-0.1366491,0.49759273,0.396982746
0.126708916,0.05127385,-0.1366491,0.49759273,0.417351236,0.396982746
0.05127385,-0.1366491,0.49759273,0.417351236,1.098428319,0.81051249
-0.1366491,0.49759273,0.417351236,1.098428319,1.441892288,1.367334199
0.49759273,0.417351236,1.098428319,1.441892288,1.612753017,1.61883937
0.417351236,1.098428319,1.441892288,1.612753017,1.760187105,1.52993912
1.098428319,1.441892288,1.612753017,1.760187105,1.583514359,1.52993912
1.441892288,1.612753017,1.760187105,1.583514359,1.597619215,1.52993912
1.612753017,1.760187105,1.583514359,1.597619215,2.847726508,2.769400362
1.760187105,1.583514359,1.597619215,2.847726508,3.3019408,2.769400362
1.583514359,1.597619215,2.847726508,3.3019408,2.72711571,2.769400362
1.597619215,2.847726508,3.3019408,2.72711571,3.654936577,3.307593403
2.847726508,3.3019408,2.72711571,3.654936577,2.898332478,3.201906593
3.3019408,2.72711571,3.654936577,2.898332478,3.169736694,3.400708046
2.72711571,3.654936577,2.898332478,3.169736694,3.589290762,3.400708046
3.654936577,2.898332478,3.169736694,3.589290762,3.810973787,3.400708046
2.898332478,3.169736694,3.589290762,3.810973787,4.143997648,3.400708046
3.169736694,3.589290762,3.810973787,4.143997648,4.145438619,3.400708046
3.589290762,3.810973787,4.143997648,4.145438619,3.391902341,3.400708046
3.810973787,4.143997648,4.145438619,3.391902341,3.076210387,3.400708046
4.143997648,4.145438619,3.391902341,3.076210387,3.743134617,3.400708046
4.145438619,3.391902341,3.076210387,3.743134617,3.546701991,3.400708046
3.391902341,3.076210387,3.743134617,3.546701991,3.68023961,3.400708046
3.076210387,3.743134617,3.546701991,3.68023961,3.063971657,3.400708046
3.743134617,3.546701991,3.68023961,3.063971657,3.431460389,3.400708046
3.546701991,3.68023961,3.063971657,3.431460389,3.834621235,3.400708046
3.68023961,3.063971657,3.431460389,3.834621235,3.288108538,3.400708046
3.063971657,3.431460389,3.834621235,3.288108538,3.467372469,3.400708046
3.431460389,3.834621235,3.288108538,3.467372469,3.311948547,3.400708046
3.834621235,3.288108538,3.467372469,3.311948547,3.325159931,3.400708046
3.288108538,3.467372469,3.311948547,3.325159931,3.414203119,3.400708046
3.467372469,3.311948547,3.325159931,3.414203119,4.059453971,3.400708046
3.311948547,3.325159931,3.414203119,4.059453971,3.674184693,3.400708046
3.325159931,3.414203119,4.059453971,3.674184693,3.428716965,3.400708046
3.414203119,4.059453971,3.674184693,3.428716965,3.90780684,3.400708046
4.059453971,3.674184693,3.428716965,3.90780684,3.591861703,3.400708046
3.674184693,3.428716965,3.90780684,3.591861703,3.250832276,3.400708046
3.428716965,3.90780684,3.591861703,3.250832276,3.513899464,3.400708046
3.90780684,3.591861703,3.250832276,3.513899464,3.348413126,3.400708046
3.591861703,3.250832276,3.513899464,3.348413126,3.241519246,3.400708046
3.250832276,3.513899464,3.348413126,3.241519246,3.511274208,3.400708046
3.513899464,3.348413126,3.241519246,3.511274208,3.424073258,3.400708046
3.348413126,3.241519246,3.511274208,3.424073258,3.433760261,3.400708046
3.241519246,3.511274208,3.424073258,3.433760261,3.408435194,3.400708046
3.511274208,3.424073258,3.433760261,3.408435194,3.21538172,3.400708046
3.424073258,3.433760261,3.408435194,3.21538172,3.164940875,3.400708046
3.433760261,3.408435194,3.21538172,3.164940875,3.539955525,3.400708046
3.408435194,3.21538172,3.164940875,3.539955525,3.386421528,3.400708046
3.21538172,3.164940875,3.539955525,3.386421528,2.312910909,2.498180637
3.164940875,3.539955525,3.386421528,2.312910909,2.374659822,2.385302111
3.539955525,3.386421528,2.312910909,2.374659822,2.329473033,2.317784374
3.386421528,2.312910909,2.374659822,2.329473033,2.061899596,2.201150619
2.312910909,2.374659822,2.329473033,2.061899596,2.084420079,2.093096782
2.374659822,2.329473033,2.061899596,2.084420079,2.200393748,1.922636074
2.329473033,2.061899596,2.084420079,2.200393748,2.120742065,1.819795476
2.061899596,2.084420079,2.200393748,2.120742065,2.173355477,1.767470081
2.084420079,2.200393748,2.120742065,2.173355477,1.412320767,1.677268518
2.200393748,2.120742065,2.173355477,1.412320767,1.707577533,1.605161145
2.120742065,2.173355477,1.412320767,1.707577533,1.575534422,1.536939546
2.173355477,1.412320767,1.707577533,1.575534422,1.398023695,1.459224365
1.412320767,1.707577533,1.575534422,1.398023695,1.869109706,1.43064352
1.707577533,1.575534422,1.398023695,1.869109706,1.428452826,1.407766252
1.575534422,1.398023695,1.869109706,1.428452826,1.68854369,1.364894201
1.398023695,1.869109706,1.428452826,1.68854369,1.416535496,1.386082449
1.869109706,1.428452826,1.68854369,1.416535496,1.674409184,1.395492999
1.428452826,1.68854369,1.416535496,1.674409184,1.732155327,1.403518424
1.68854369,1.416535496,1.674409184,1.732155327,1.761101369,1.415548429
1.416535496,1.674409184,1.732155327,1.761101369,1.112533289,1.343078461
1.674409184,1.732155327,1.761101369,1.112533289,1.241657425,1.312725754
1.732155327,1.761101369,1.112533289,1.241657425,1.338265011,1.222284813
1.761101369,1.112533289,1.241657425,1.338265011,1.099255097,1.060069681
1.112533289,1.241657425,1.338265011,1.099255097,0.751555484,0.9478553
1.241657425,1.338265011,1.099255097,0.751555484,1.151207724,1.033178531
1.338265011,1.099255097,0.751555484,1.151207724,0.384855227,0.61646306
1.099255097,0.751555484,1.151207724,0.384855227,0.446914612,0.4439842
0.751555484,1.151207724,0.384855227,0.446914612,0.241641929,0.251615548
1.151207724,0.384855227,0.446914612,0.241641929,0.05733908,0.075146103
0.384855227,0.446914612,0.241641929,0.05733908,0.009717438,-0.097259139
0.446914612,0.241641929,0.05733908,0.009717438,-0.135486157,-0.097259139
0.241641929,0.05733908,0.009717438,-0.135486157,-0.116193961,-0.097259139
0.05733908,0.009717438,-0.135486157,-0.116193961,-0.022588513,-0.097259139
0.009717438,-0.135486157,-0.116193961,-0.022588513,-0.116643414,-0.097259139
-0.135486157,-0.116193961,-0.022588513,-0.116643414,-0.878898988,-0.634172248
-0.116193961,-0.022588513,-0.116643414,-0.878898988,-0.894276353,-0.634172248
-0.022588513,-0.116643414,-0.878898988,-0.894276353,-0.52449652,-0.634172248
-0.116643414,-0.878898988,-0.894276353,-0.52449652,-0.669224175,-0.634172248
-0.878898988,-0.894276353,-0.52449652,-0.669224175,-0.574534225,-0.634172248
-0.894276353,-0.52449652,-0.669224175,-0.574534225,-0.821066625,-0.634172248
-0.52449652,-0.669224175,-0.574534225,-0.821066625,-0.859097269,-0.634172248
-0.669224175,-0.574534225,-0.821066625,-0.859097269,-0.584953161,-0.634172248
-0.574534225,-0.821066625,-0.859097269,-0.584953161,-0.559919274,-0.634172248
-0.821066625,-0.859097269,-0.584953161,-0.559919274,-0.514756064,-0.634172248
-0.859097269,-0.584953161,-0.559919274,-0.514756064,-0.583852807,-0.634172248
-0.584953161,-0.559919274,-0.514756064,-0.583852807,-0.772813797,-0.634172248
-0.559919274,-0.514756064,-0.583852807,-0.772813797,-0.604924216,-0.634172248
-0.514756064,-0.583852807,-0.772813797,-0.604924216,-0.575812832,-0.634172248
-0.583852807,-0.772813797,-0.604924216,-0.575812832,-0.837732554,-0.634172248
-0.772813797,-0.604924216,-0.575812832,-0.837732554,-0.506998893,-0.634172248
-0.604924216,-0.575812832,-0.837732554,-0.506998893,-0.852230596,-0.634172248
-0.575812832,-0.837732554,-0.506998893,-0.852230596,-0.77364383,-0.634172248
-0.837732554,-0.506998893,-0.852230596,-0.77364383,-0.472832185,-0.634172248
-0.506998893,-0.852230596,-0.77364383,-0.472832185,-0.808705692,-0.634172248
-0.852230596,-0.77364383,-0.472832185,-0.808705692,-0.619042605,-0.634172248
-0.77364383,-0.472832185,-0.808705692,-0.619042605,-0.770837203,-0.634172248
-0.472832185,-0.808705692,-0.619042605,-0.770837203,-0.654929944,-0.634172248
-0.808705692,-0.619042605,-0.770837203,-0.654929944,-0.744559154,-0.634172248
-0.619042605,-0.770837203,-0.654929944,-0.744559154,-0.685037788,-0.634172248
-0.770837203,-0.654929944,-0.744559154,-0.685037788,-0.653042371,-0.634172248
-0.654929944,-0.744559154,-0.685037788,-0.653042371,-0.639518653,-0.634172248
-0.744559154,-0.685037788,-0.653042371,-0.639518653,-0.468362137,-0.634172248
-0.685037788,-0.653042371,-0.639518653,-0.468362137,-0.900249798,-0.634172248
-0.653042371,-0.639518653,-0.468362137,-0.900249798,-0.777418374,-0.634172248
-0.639518653,-0.468362137,-0.900249798,-0.777418374,-0.679311793,-0.634172248
-0.468362137,-0.900249798,-0.777418374,-0.679311793,-0.857910563,-0.634172248
-0.900249798,-0.777418374,-0.679311793,-0.857910563,-0.601455442,-0.634172248
-0.777418374,-0.679311793,-0.857910563,-0.601455442,-0.670450789,-0.634172248
-0.679311793,-0.857910563,-0.601455442,-0.670450789,-0.81368901,-0.634172248
-0.857910563,-0.601455442,-0.670450789,-0.81368901,-0.639683719,-0.634172248
-0.601455442,-0.670450789,-0.81368901,-0.639683719,-3.290622869,-3.437305988
-0.670450789,-0.81368901,-0.639683719,-3.290622869,-3.42161228,-3.437305988
-0.81368901,-0.639683719,-3.290622869,-3.42161228,-3.49133297,-3.437305988
-0.639683719,-3.290622869,-3.42161228,-3.49133297,-3.382709459,-3.437305988
-3.290622869,-3.42161228,-3.49133297,-3.382709459,-3.376680011,-3.437305988
-3.42161228,-3.49133297,-3.382709459,-3.376680011,-3.361650016,-3.437305988
-3.49133297,-3.382709459,-3.376680011,-3.361650016,-3.102959496,-3.12385464
-3.382709459,-3.376680011,-3.361650016,-3.102959496,-3.163927621,-3.12385464
-3.376680011,-3.361650016,-3.102959496,-3.163927621,-3.019403706,-3.12385464
-3.361650016,-3.102959496,-3.163927621,-3.019403706,-3.152602167,-3.12385464
-3.102959496,-3.163927621,-3.019403706,-3.152602167,-3.16274604,-3.12385464
-3.163927621,-3.019403706,-3.152602167,-3.16274604,-3.188692717,-3.12385464
-3.019403706,-3.152602167,-3.16274604,-3.188692717,-4.4328319,-3.12385464
-3.152602167,-3.16274604,-3.188692717,-4.4328319,-1.889341661,-2.23481088
-3.16274604,-3.188692717,-4.4328319,-1.889341661,-2.640439702,-2.23481088
-3.188692717,-4.4328319,-1.889341661,-2.640439702,-2.468745427,-2.23481088
-4.4328319,-1.889341661,-2.640439702,-2.468745427,-2.082289988,-1.892338885
-1.889341661,-2.640439702,-2.468745427,-2.082289988,-2.190379071,-1.836844056
-2.640439702,-2.468745427,-2.082289988,-2.190379071,-2.255962487,-1.836844056
-2.468745427,-2.082289988,-2.190379071,-2.255962487,-1.264352184,-1.836844056
-2.082289988,-2.190379071,-2.255962487,-1.264352184,-1.892325778,-1.836844056
-2.190379071,-2.255962487,-1.264352184,-1.892325778,-0.872594206,-1.836844056
-2.255962487,-1.264352184,-1.892325778,-0.872594206,-2.379517357,-1.836844056
-1.264352184,-1.892325778,-0.872594206,-2.379517357,-1.709830573,-1.518728414
-1.892325778,-0.872594206,-2.379517357,-1.709830573,-1.382536855,-1.497156433
-0.872594206,-2.379517357,-1.709830573,-1.382536855,-1.217755598,-1.481908743
-2.379517357,-1.709830573,-1.382536855,-1.217755598,-1.772965459,-1.47804902
-1.709830573,-1.382536855,-1.217755598,-1.772965459,-1.325067206,-1.496789384
-1.382536855,-1.217755598,-1.772965459,-1.325067206,-1.483603318,-1.518853926
-1.217755598,-1.772965459,-1.325067206,-1.483603318,-1.746007722,-1.507889103
-1.772965459,-1.325067206,-1.483603318,-1.746007722,-1.795933171,-1.529406467
