T-4,T-3,T-2,T-1,T-0,Effort
0.118189315,-0.1710771,0.047639657,1.899666226,2.249356302,-0.059870024
-0.1710771,0.047639657,1.899666226,2.249356302,2.164035042,-0.059870024
0.047639657,1.899666226,2.249356302,2.164035042,2.362122133,-0.059870024
1.899666226,2.249356302,2.164035042,2.362122133,2.168883255,1.877299129
2.249356302,2.164035042,2.362122133,2.168883255,2.037540584,2.170061009
2.164035042,2.362122133,2.168883255,2.037540584,2.000392872,2.170061009
2.362122133,2.168883255,2.037540584,2.000392872,2.077255728,2.170061009
2.168883255,2.037540584,2.000392872,2.077255728,2.297558043,2.170061009
2.037540584,2.000392872,2.077255728,2.297558043,2.080993533,2.170061009
2.000392872,2.077255728,2.297558043,2.080993533,2.379976396,2.170061009
2.077255728,2.297558043,2.080993533,2.379976396,2.156440125,2.170061009
2.297558043,2.080993533,2.379976396,2.156440125,1.803670231,2.170061009
2.080993533,2.379976396,2.156440125,1.803670231,2.297900962,2.170061009
2.379976396,2.156440125,1.803670231,2.297900962,2.118464696,2.170061009
2.156440125,1.803670231,2.297900962,2.118464696,2.448758565,2.170061009
1.803670231,2.297900962,2.118464696,2.448758565,1.4296257,2.170061009
2.297900962,2.118464696,2.448758565,1.4296257,4.079316333,2.170061009
2.118464696,2.448758565,1.4296257,4.079316333,4.347541662,2.170061009
2.448758565,1.4296257,4.079316333,4.347541662,4.239519301,2.170061009
1.4296257,4.079316333,4.347541662,4.239519301,4.082730815,2.170061009
4.079316333,4.347541662,4.239519301,4.082730815,4.579073149,4.254516984
4.347541662,4.239519301,4.082730815,4.579073149,4.295479267,4.254516984
4.239519301,4.082730815,4.579073149,4.295479267,4.383879981,4.254516984
4.082730815,4.579073149,4.295479267,4.383879981,4.466786286,4.254516984
4.579073149,4.295479267,4.383879981,4.466786286,4.740583165,4.254516984
4.295479267,4.383879981,4.466786286,4.740583165,4.952615758,4.254516984
4.383879981,4.466786286,4.740583165,4.952615758,4.708102239,4.442016687
4.466786286,4.740583165,4.952615758,4.708102239,4.674204787,4.633858495
4.740583165,4.952615758,4.708102239,4.674204787,4.785032031,4.683372779
4.952615758,4.708102239,4.674204787,4.785032031,4.843933138,4.683372779
4.708102239,4.674204787,4.785032031,4.843933138,4.766886197,4.683372779
4.674204787,4.785032031,4.843933138,4.766886197,4.698839198,4.722078032
4.785032031,4.843933138,4.766886197,4.698839198,4.07784506,4.722078032
4.843933138,4.766886197,4.698839198,4.07784506,3.927312369,4.722078032
4.766886197,4.698839198,4.07784506,3.927312369,3.714041331,4.722078032
4.698839198,4.07784506,3.927312369,3.714041331,4.288076781,4.722078032
4.07784506,3.927312369,3.714041331,4.288076781,3.888710828,4.035362551
3.927312369,3.714041331,4.288076781,3.888710828,2.804340097,3.918829167
3.714041331,4.288076781,3.888710828,2.804340097,2.785061715,3.918829167
4.288076781,3.888710828,2.804340097,2.785061715,3.065283468,3.918829167
3.888710828,2.804340097,2.785061715,3.065283468,4.780356477,3.918829167
2.804340097,2.785061715,3.065283468,4.780356477,4.735849996,3.116999595
2.785061715,3.065283468,4.780356477,4.735849996,3.91384747,2.994177681
3.065283468,4.780356477,4.735849996,3.91384747,3.338502866,2.897709898
4.780356477,4.735849996,3.91384747,3.338502866,4.739321951,2.778003728
4.735849996,3.91384747,3.338502866,4.739321951,3.564174096,2.687377365
3.91384747,3.338502866,4.739321951,3.564174096,4.508344804,2.692106347
3.338502866,4.739321951,3.564174096,4.508344804,3.750691135,2.627345531
4.739321951,3.564174096,4.508344804,3.750691135,4.100997649,2.722699357
3.564174096,4.508344804,3.750691135,4.100997649,3.589905239,2.764090532
4.508344804,3.750691135,4.100997649,3.589905239,3.050614108,2.841437617
3.750691135,4.100997649,3.589905239,3.050614108,2.404907907,2.72151594
4.100997649,3.589905239,3.050614108,2.404907907,2.618820968,2.673080384
3.589905239,3.050614108,2.404907907,2.618820968,2.456078992,2.619286543
3.050614108,2.404907907,2.618820968,2.456078992,2.497945246,2.545483298
2.404907907,2.618820968,2.456078992,2.497945246,2.199769065,2.502599746
2.618820968,2.456078992,2.497945246,2.199769065,2.032423921,2.429339011
2.456078992,2.497945246,2.199769065,2.032423921,2.101650128,2.346594282
2.497945246,2.199769065,2.032423921,2.101650128,2.258593487,2.251037898
2.199769065,2.032423921,2.101650128,2.258593487,2.29329782,2.179202444
2.032423921,2.101650128,2.258593487,2.29329782,2.536678058,2.057770322
2.101650128,2.258593487,2.29329782,2.536678058,1.558333006,2.139559893
2.258593487,2.29329782,2.536678058,1.558333006,1.344423777,2.035213803
2.29329782,2.536678058,1.558333006,1.344423777,1.003152646,2.027809315
2.536678058,1.558333006,1.344423777,1.003152646,1.243912604,2.027917816
1.558333006,1.344423777,1.003152646,1.243912604,0.769242561,1.573137992
1.344423777,1.003152646,1.243912604,0.769242561,0.452591604,1.130224267
1.003152646,1.243912604,0.769242561,0.452591604,0.268813534,0.926180055
1.243912604,0.769242561,0.452591604,0.268813534,0.124457941,1.023427843
0.769242561,0.452591604,0.268813534,0.124457941,0.426728508,0.765825461
0.452591604,0.268813534,0.124457941,0.426728508,0.320526802,0.532064225
0.268813534,0.124457941,0.426728508,0.320526802,0.371768183,0.054166781
0.124457941,0.426728508,0.320526802,0.371768183,-0.177333899,0.275868885
0.426728508,0.320526802,0.371768183,-0.177333899,-0.197412441,0.221514319
0.320526802,0.371768183,-0.177333899,-0.197412441,-0.596557974,0.25731085
0.371768183,-0.177333899,-0.197412441,-0.596557974,-0.269199158,0.25731085
-0.177333899,-0.197412441,-0.596557974,-0.269199158,-0.606910315,-0.468254932
-0.197412441,-0.596557974,-0.269199158,-0.606910315,-1.650753266,-0.468254932
-0.596557974,-0.269199158,-0.606910315,-1.650753266,-1.342211759,-0.468254932
-0.269199158,-0.606910315,-1.650753266,-1.342211759,-1.651491105,-0.468254932
-0.606910315,-1.650753266,-1.342211759,-1.651491105,-1.698339327,-0.468254932
-1.650753266,-1.342211759,-1.651491105,-1.698339327,-1.500006365,-1.580355036
-1.342211759,-1.651491105,-1.698339327,-1.500006365,-2.091297557,-1.580355036
-1.651491105,-1.698339327,-1.500006365,-2.091297557,-1.989019384,-1.580355036
-1.698339327,-1.500006365,-2.091297557,-1.989019384,-2.095912217,-1.580355036
-1.500006365,-2.091297557,-1.989019384,-2.095912217,-2.421479729,-1.580355036
-2.091297557,-1.989019384,-2.095912217,-2.421479729,-2.683594551,-1.971301141
-1.989019384,-2.095912217,-2.421479729,-2.683594551,-2.382977196,-1.971301141
-2.095912217,-2.421479729,-2.683594551,-2.382977196,-2.612103756,-2.419311007
-2.421479729,-2.683594551,-2.382977196,-2.612103756,-3.094797201,-2.419311007
-2.683594551,-2.382977196,-2.612103756,-3.094797201,-2.486633436,-2.583960895
-2.382977196,-2.612103756,-3.094797201,-2.486633436,-3.281920392,-2.5965387
-2.612103756,-3.094797201,-2.486633436,-3.281920392,-3.116873949,-2.436940332
-3.094797201,-2.486633436,-3.281920392,-3.116873949,-3.338180879,-3.088054451
-2.486633436,-3.281920392,-3.116873949,-3.338180879,-3.975506025,-2.837034738
-3.281920392,-3.116873949,-3.338180879,-3.975506025,-3.694125645,-3.327919491
-3.116873949,-3.338180879,-3.975506025,-3.694125645,-3.494614441,-3.328327047
-3.338180879,-3.975506025,-3.694125645,-3.494614441,-3.597823728,-3.442438831
-3.975506025,-3.694125645,-3.494614441,-3.597823728,-3.748889036,-3.578627316
-3.694125645,-3.494614441,-3.597823728,-3.748889036,-3.784041068,-3.558912125
-3.494614441,-3.597823728,-3.748889036,-3.784041068,-3.598196224,-3.266456768
-3.597823728,-3.748889036,-3.784041068,-3.598196224,-3.739344838,-3.4554634
-3.748889036,-3.784041068,-3.598196224,-3.739344838,-4.151552192,-3.834982503
-3.784041068,-3.598196224,-3.739344838,-4.151552192,-4.326386294,-3.834982503
-3.598196224,-3.739344838,-4.151552192,-4.326386294,-4.031612283,-3.848345216
-3.739344838,-4.151552192,-4.326386294,-4.031612283,-4.213640561,-3.848345216
-4.151552192,-4.326386294,-4.031612283,-4.213640561,-3.757307501,-4.139383656
-4.326386294,-4.031612283,-4.213640561,-3.757307501,-4.195047735,-4.139383656
-4.031612283,-4.213640561,-3.757307501,-4.195047735,-3.62629548,-4.139383656
-4.213640561,-3.757307501,-4.195047735,-3.62629548,-3.46193354,-4.108741959
-3.757307501,-4.195047735,-3.62629548,-3.46193354,-3.438873318,-3.894230837
-4.195047735,-3.62629548,-3.46193354,-3.438873318,-3.422715422,-3.829309456
-3.62629548,-3.46193354,-3.438873318,-3.422715422,-2.982078682,-3.741906536
-3.46193354,-3.438873318,-3.422715422,-2.982078682,-3.453344167,-3.582380348
-3.438873318,-3.422715422,-2.982078682,-3.453344167,-2.868115243,-3.452035227
-3.422715422,-2.982078682,-3.453344167,-2.868115243,-2.976853542,-3.31534484
-2.982078682,-3.453344167,-2.868115243,-2.976853542,-3.086720513,-3.093115752
-3.453344167,-2.868115243,-2.976853542,-3.086720513,-3.048247628,-2.959075116
-2.868115243,-2.976853542,-3.086720513,-3.048247628,-4.690440928,-2.820062137
-2.976853542,-3.086720513,-3.048247628,-4.690440928,-4.225793096,-2.820062137
-3.086720513,-3.048247628,-4.690440928,-4.225793096,-2.434085667,-2.820062137
-3.048247628,-4.690440928,-4.225793096,-2.434085667,-3.73371262,-2.820062137
-4.690440928,-4.225793096,-2.434085667,-3.73371262,-5.500206963,-2.500364789
-4.225793096,-2.434085667,-3.73371262,-5.500206963,-3.978714088,-2.500364789
-2.434085667,-3.73371262,-5.500206963,-3.978714088,-3.953032466,-2.500364789
-3.73371262,-5.500206963,-3.978714088,-3.953032466,-3.64454353,-2.500364789
-5.500206963,-3.978714088,-3.953032466,-3.64454353,-1.708194779,-2.368961335
-3.978714088,-3.953032466,-3.64454353,-1.708194779,-3.586424474,-2.328739022
-3.953032466,-3.64454353,-1.708194779,-3.586424474,-3.377875286,-2.319272539
-3.64454353,-1.708194779,-3.586424474,-3.377875286,-3.718086943,-2.291404768
-1.708194779,-3.586424474,-3.377875286,-3.718086943,-2.811970077,-2.267132492
-3.586424474,-3.377875286,-3.718086943,-2.811970077,-2.584881696,-2.306722924
-3.377875286,-3.718086943,-2.811970077,-2.584881696,-3.529264556,-2.299233648
-3.718086943,-2.811970077,-2.584881696,-3.529264556,-2.672482708,-2.306184581
-2.811970077,-2.584881696,-3.529264556,-2.672482708,-2.420912595,-2.331985915
-2.584881696,-3.529264556,-2.672482708,-2.420912595,-2.898240676,-2.333109232
-3.529264556,-2.672482708,-2.420912595,-2.898240676,-2.071636849,-2.340501554
-2.672482708,-2.420912595,-2.898240676,-2.071636849,-2.600941751,-2.380716054
-2.420912595,-2.898240676,-2.071636849,-2.600941751,-1.807266137,-2.443769099
-2.898240676,-2.071636849,-2.600941751,-1.807266137,-1.890738529,-2.554920784
-2.071636849,-2.600941751,-1.807266137,-1.890738529,-1.210515566,-2.480847131
-2.600941751,-1.807266137,-1.890738529,-1.210515566,-1.195593202,-2.38051216
-1.807266137,-1.890738529,-1.210515566,-1.195593202,-1.381688333,-1.997126815
-1.890738529,-1.210515566,-1.195593202,-1.381688333,-0.745346479,-1.768907583
-1.210515566,-1.195593202,-1.381688333,-0.745346479,-0.222201301,-1.508278478
-1.195593202,-1.381688333,-0.745346479,-0.222201301,-0.663769548,-1.320786748
-1.381688333,-0.745346479,-0.222201301,-0.663769548,-0.561452786,-0.992088466
-0.745346479,-0.222201301,-0.663769548,-0.561452786,-0.007307318,-0.676512982
-0.222201301,-0.663769548,-0.561452786,-0.007307318,-0.38534874,-0.473641026
-0.663769548,-0.561452786,-0.007307318,-0.38534874,0.417091905,-0.534621152
-0.561452786,-0.007307318,-0.38534874,0.417091905,0.005842484,-0.273836099
-0.007307318,-0.38534874,0.417091905,0.005842484,0.007417617,-0.079333499
-0.38534874,0.417091905,0.005842484,0.007417617,0.696024776,-0.079333499
0.417091905,0.005842484,0.007417617,0.696024776,0.644011519,-0.07474734
0.005842484,0.007417617,0.696024776,0.644011519,0.728732443,-0.07474734
0.007417617,0.696024776,0.644011519,0.728732443,1.286711539,0.232968668
0.696024776,0.644011519,0.728732443,1.286711539,2.244764367,0.609981023
0.644011519,0.728732443,1.286711539,2.244764367,2.017676331,0.609981023
0.728732443,1.286711539,2.244764367,2.017676331,2.446564657,0.863458736
1.286711539,2.244764367,2.017676331,2.446564657,2.536821356,1.307175776
2.244764367,2.017676331,2.446564657,2.536821356,2.224502409,1.734205295
2.017676331,2.446564657,2.536821356,2.224502409,2.621899742,2.285665608
2.446564657,2.536821356,2.224502409,2.621899742,2.509360748,2.285665608
2.536821356,2.224502409,2.621899742,2.509360748,2.825585097,2.285665608
2.224502409,2.621899742,2.509360748,2.825585097,2.998709642,2.510834891
2.621899742,2.509360748,2.825585097,2.998709642,2.827312068,2.510834891
2.509360748,2.825585097,2.998709642,2.827312068,3.151883051,2.54060145
2.825585097,2.998709642,2.827312068,3.151883051,3.014325435,2.54060145
2.998709642,2.827312068,3.151883051,3.014325435,3.139661582,2.819230442
2.827312068,3.151883051,3.014325435,3.139661582,3.068258732,2.576270398
3.151883051,3.014325435,3.139661582,3.068258732,3.143014696,2.849732381
3.014325435,3.139661582,3.068258732,3.143014696,3.497922752,2.849732381
3.139661582,3.068258732,3.143014696,3.497922752,4.062190909,2.849732381
3.068258732,3.143014696,3.497922752,4.062190909,3.61424029,2.849732381
3.143014696,3.497922752,4.062190909,3.61424029,3.856503343,2.849732381
3.497922752,4.062190909,3.61424029,3.856503343,4.082588572,3.50290722
4.062190909,3.61424029,3.856503343,4.082588572,3.356646134,3.779567448
3.61424029,3.856503343,4.082588572,3.356646134,3.415188732,3.805213127
3.856503343,4.082588572,3.356646134,3.415188732,3.393416533,3.713625008
4.082588572,3.356646134,3.415188732,3.393416533,4.060030918,3.668508763
3.356646134,3.415188732,3.393416533,4.060030918,4.159881745,3.668508763
3.415188732,3.393416533,4.060030918,4.159881745,4.702207328,3.668508763
3.393416533,4.060030918,4.159881745,4.702207328,4.366738689,3.668508763
4.060030918,4.159881745,4.702207328,4.366738689,4.554919386,3.995965136
4.159881745,4.702207328,4.366738689,4.554919386,4.00288068,3.995965136
4.702207328,4.366738689,4.554919386,4.00288068,3.935287119,4.474153856
4.366738689,4.554919386,4.00288068,3.935287119,4.046137793,4.505503653
4.554919386,4.00288068,3.935287119,4.046137793,3.714095967,4.527392744
4.00288068,3.935287119,4.046137793,3.714095967,3.609607673,4.26351631
3.935287119,4.046137793,3.714095967,3.609607673,3.386986896,4.053887779
4.046137793,3.714095967,3.609607673,3.386986896,2.783283772,3.920608202
3.714095967,3.609607673,3.386986896,2.783283772,2.810744754,3.698976638
3.609607673,3.386986896,2.783283772,2.810744754,2.929194266,3.521690263
3.386986896,2.783283772,2.810744754,2.929194266,3.15385631,3.323985963
2.783283772,2.810744754,2.929194266,3.15385631,2.562341857,3.136020515
2.810744754,2.929194266,3.15385631,2.562341857,2.718411161,2.952646667
2.929194266,3.15385631,2.562341857,2.718411161,2.341516036,2.878983258
3.15385631,2.562341857,2.718411161,2.341516036,3.170030696,2.819883715
2.562341857,2.718411161,2.341516036,3.170030696,3.628862957,2.669769093
2.718411161,2.341516036,3.170030696,3.628862957,3.834085329,2.827736942
2.341516036,3.170030696,3.628862957,3.834085329,4.057744753,2.589141543
3.170030696,3.628862957,3.834085329,4.057744753,4.668148049,2.414013603
3.628862957,3.834085329,4.057744753,4.668148049,4.067872295,2.27844343
3.834085329,4.057744753,4.668148049,4.067872295,3.986911667,2.532443906
4.057744753,4.668148049,4.067872295,3.986911667,3.396207449,2.522605797
4.668148049,4.067872295,3.986911667,3.396207449,3.235128689,2.468979093
4.067872295,3.986911667,3.396207449,3.235128689,2.819949704,2.434020133
3.986911667,3.396207449,3.235128689,2.819949704,2.626137001,2.376170221
3.396207449,3.235128689,2.819949704,2.626137001,2.443273243,2.30653165
3.235128689,2.819949704,2.626137001,2.443273243,3.163541175,2.264065881
2.819949704,2.626137001,2.443273243,3.163541175,2.436508685,2.235795999
2.626137001,2.443273243,3.163541175,2.436508685,2.414973306,2.21355801
2.443273243,3.163541175,2.436508685,2.414973306,2.151817841,2.210161733
3.163541175,2.436508685,2.414973306,2.151817841,2.373947904,2.221318081
2.436508685,2.414973306,2.151817841,2.373947904,1.997014535,2.230506221
2.414973306,2.151817841,2.373947904,1.997014535,2.378041374,2.307837174
2.151817841,2.373947904,1.997014535,2.378041374,2.176176996,2.004967594
2.373947904,1.997014535,2.378041374,2.176176996,0.998447178,2.229931179
1.997014535,2.378041374,2.176176996,0.998447178,1.358295794,2.150053806
2.378041374,2.176176996,0.998447178,1.358295794,0.764694926,1.967316516
2.176176996,0.998447178,1.358295794,0.764694926,1.234407287,1.760427537
0.998447178,1.358295794,0.764694926,1.234407287,1.228640704,1.557777329
-2.99692247,-2.439481932,-1.811838385,-2.182258331,-2.917706368,-2.224461335
-2.439481932,-1.811838385,-2.182258331,-2.917706368,-3.227104651,-2.224461335
-1.811838385,-2.182258331,-2.917706368,-3.227104651,-4.398598003,-2.022848297
-2.182258331,-2.917706368,-3.227104651,-4.398598003,-2.856666873,-1.975747407
-2.917706368,-3.227104651,-4.398598003,-2.856666873,-2.409617332,-1.968335124
-3.227104651,-4.398598003,-2.856666873,-2.409617332,-2.466730028,-1.89067044
-4.398598003,-2.856666873,-2.409617332,-2.466730028,-2.061014015,-1.835635778
-2.856666873,-2.409617332,-2.466730028,-2.061014015,-2.007400127,-1.80391016
-2.409617332,-2.466730028,-2.061014015,-2.007400127,-1.630860251,-1.737193684
-2.466730028,-2.061014015,-2.007400127,-1.630860251,-1.522363984,-1.671573812
-2.061014015,-2.007400127,-1.630860251,-1.522363984,-1.262171588,-1.594676452
-2.007400127,-1.630860251,-1.522363984,-1.262171588,-1.216225558,-1.501565275
-1.630860251,-1.522363984,-1.262171588,-1.216225558,-1.307472194,-1.391135693
-1.522363984,-1.262171588,-1.216225558,-1.307472194,-1.052591612,-1.29061651
-1.262171588,-1.216225558,-1.307472194,-1.052591612,-0.562947491,-1.160337012
-1.216225558,-1.307472194,-1.052591612,-0.562947491,-0.543434944,-1.068573022
-1.307472194,-1.052591612,-0.562947491,-0.543434944,-0.628834609,-0.984189615
-1.052591612,-0.562947491,-0.543434944,-0.628834609,-0.304856139,-0.846941013
-0.562947491,-0.543434944,-0.628834609,-0.304856139,-0.630689769,-0.788099335
-0.543434944,-0.628834609,-0.304856139,-0.630689769,-0.427398409,-0.765786103
